words,sentiment_coeff
rye_whiskey,1.1543274811043778
spritz,1.1352548465306738
cruisers,-1.1226043622016437
tonic_water,1.0529148688622687
hodge_podge,-1.0971735392439883
copabanana,-1.0060518698453258
yaki_udon,1.1025525042602193
trumped,1.0800762290082502
encourage_others,-1.0316716574851983
work_function,-1.0252034765636946
freedom_massage,-1.0452140995275094
grapefruit_ipa,1.076194862813682
wino,-1.0861377849673401
multiples,-1.1253130124615367
tradewinds,-1.070049457694946
glares,-0.9792559089763746
profound,-1.1186469014685898
validate_parking,-0.9756791996581656
4th_avenue,-1.0904288937203177
testy,1.0038320563852818
reggae_music,-1.013489043384288
android,-1.109524153415095
honeydeux,-1.0540579658113205
aimed,-1.065911253531802
gs,-1.0862575802275052
upscale_version,1.0397433074115678
figurines,-1.1997868445717845
jimmies,1.087624358165869
kept_refilling,1.000657051732716
sinking,-1.0942964991182325
fairs,-1.0987950138122033
fresh_raspberries,1.1447797580072274
within_earshot,-1.0146137421216226
demonstrations,-1.1275243191093616
onslaught,-1.0507962866704823
55_00,-1.0199436747033785
pleasures,-1.1256140274557633
immediate_attention,-1.1108690205252139
chalupas,1.0513772962034966
concert_hall,-1.1400485363533028
knoxville,-1.0905221383126897
fatal,-1.0932148144770373
awe_inspiring,-1.1344312075313059
term_loosely,-1.0210604358376165
multi_level,-1.1549464645223366
norman,-1.171366331060569
hype_surrounding,-1.02470965576176
shuffling,-0.9978234995296155
emerged_from,-1.0728473286188716
crudo_pizza,1.0711682428787248
cypriot,1.126667671534356
riviera,-1.0979530937434172
afterthought,1.106263773495343
virago,1.0062872419229814
binding,-1.037420675009669
basic_amenities,-1.0483468238390232
classified_as,-1.0437198620949624
physics,-1.1002705520946792
volumes,-1.0713328368325783
scarfing_down,1.1012087813697071
nail_trim,-1.0825638369825756
herb_butter,1.163173428088036
nouvelle,-1.0847409419303358
adjoining_room,-1.1206911745872588
peppermill_casino,-1.1633389886950158
corridors,-1.122571272887677
doner_kebab,1.1019021375627467
dispensing,-1.0733306456653486
shipments,-1.0853467410542093
repast,1.0554794658339575
maybe_someday,-1.0467470470029274
cynical,-1.1004272734550438
atmostphere,0.9733967873903894
hinted,1.1174304378766835
parking_meters,-1.037036594589463
resonable,-1.053316173479819
emptiness,-0.9987596439593708
ala_cart,1.078166908082768
financed,-1.0578940243025932
allowance,-1.0479312439420496
tanginess,1.1727455054778522
eco,-1.2334046519839086
moniker,-1.078273814842221
mane,-1.1112926839016044
upon_checkout,-1.0516120254672043
moses,-1.1000697758054256
meld,1.1672457549725144
rooter,-1.1474853530309326
stomach_aches,0.9935844951637696
future_purchases,-1.110584256832778
woth,1.048256951831809
padaro,-1.0099984871994228
ooooh,1.1373076523274048
tiramasu,1.1513813343594916
berated,-1.0242041561678668
washcloths,-1.0114845022781154
pondered,-1.0001025457893822
macho,1.1228697604654465
8_ounces,1.0997244220671285
american_palate,1.0003621729483245
5_15pm,-1.0068957906829121
12_15pm,-0.9429390049303235
intestines,1.115020261197499
voting,-1.0797022163745036
dutifully,-1.085452701485664
treasured,-1.1539953795940474
pulpo,1.138612855592354
signs_posted,-1.0938752269250864
warehouses,-1.1942605435744285
mod_pizza,-1.0055947087839532
bitten,1.0528817775567947
sounds_odd,1.2082337063347273
knobs,-1.1332776529383495
carna_asada,1.119373208501942
bluewater_grill,-1.0134783878301776
tweaking,0.9667491898721368
accompanying_sauces,1.201751360322115
cid,-1.1676763771897587
wavy_hair,-1.0580163358334038
russian_river,1.0271643395901928
sought_after,-1.0454842751995508
air_pressure,-1.0927452900011165
vegetable_medley,1.1601581668358134
social_skills,-1.024876306297254
caramel_ice,1.0959189412195884
spare_tire,-1.0663755841804026
doritos,1.0858280616808358
krewe,-1.1122895618429278
brick_building,-1.1596826065199803
battle_born,-1.087209123854116
hidden_treasures,-1.0718210971983413
dough_balls,1.1233558462384423
touch_screens,-1.0226153578134451
cheese_crock,1.0911103187701485
no_denying,1.0819537801308758
pubic_hair,-1.0700117351351701
penn_students,-1.088325416921792
opulent,-1.111122885753971
omgosh,1.0822818300976282
11/10,1.076572193901321
firsthand,-1.0506379186699906
jacques,-1.1383084149148672
national_geographic,-1.126791975450366
saxby_s,-1.0653996980748939
bobo,1.0792887918128453
joan,-1.1519163654564617
10_05,-0.9752653388109396
stapled,-0.9981167007238753
go_kart,-1.098330525121187
virus,-1.1477229057268274
bypassing,-1.1170873578710334
ccs,-1.0917422144127327
hulk_hogan,-1.1164503716359528
pistachio_herbed,1.1202414061417187
panzarotti,1.0271370881147965
artfully_presented,1.1527031174117048
miso_praline,1.1206641198582814
amaaaazing,1.1495443653403752
freight,-1.1831658976086183
squirrel,-1.119147814268689
wild_caught,1.1248115731710129
bec,-0.9824061524168792
hasbrowns,1.0695258429601862
118,-1.0985650072405337
tropical_fruit,1.1496304641723254
bickering,-1.001336492191663
annoyances,-1.0981619148800743
releasing,-1.1639696635503718
trent,-1.1222017558744737
month_membership,-1.0847311033408193
dr_treadway,-1.1011393435500456
washu,-1.0503435867260547
agencies,-1.1937462292622536
prairie,-1.1826621184162638
flowing_tide,-1.075292027685023
malay,1.0632027242631523
hair_dryers,-1.0631908048631236
ratchet,-1.0684814004382541
lomein,1.1086145022423926
lucked,-1.0288721573005013
slows_down,-0.9764150531440325
blueberry_pancake,1.0961582108373467
rye_ipa,1.088747824133699
10_00am,-0.9885981100641051
surprising_given,0.9873339125529871
miso_broth,1.1433531413357068
n_sons,-1.001121055711039
julep,1.1239892888677447
adorably,-1.0929932592440386
jacksonville,-1.1505584339563644
cleaning_solution,-1.0000154407357424
dietary_restriction,0.997694985583145
bcuz,-1.0775545403666928
1st_class,-1.1108075271922362
itv,-1.0241766423138277
yoga_flow,-1.1741315021909882
eyeglass,-1.1132808096076212
gram,1.1180318600537833
sustained,-1.176127689688703
baby_showers,-1.059216996668178
michael_vasta,-1.1028732153497516
850,-1.1261826905844103
muslim,-1.0791590984903057
yu,1.1772862447167596
eatting,1.0868756147915195
conservatory,-1.1107020962325806
mini_cooper,-1.1422989023088808
frying_oil,1.0821256251186246
runny_nose,-1.0156754053417663
reminisce,1.0506999993800086
distilled,1.0619956604088332
beeping,-1.0671516082551924
limey,1.186557812556958
hightop,-0.9421377212553005
scented_candles,-1.0796848392486667
allegros,-1.0052610696299529
mistook,1.0639975656117835
commuters,-1.1655815224895176
training_program,-1.1508237939124972
st_peter,-1.0727996718316068
auto_zone,-1.064617693217607
recreational,-1.1659559694510804
auch,-1.2744397717988714
scammers,-1.086374317362871
hockey_games,-1.0928501162798812
teriyaki_salmon,1.1063812316353665
kei_sushi,-1.015434813712887
tarte,1.2065777540656395
slightly_awkward,-1.0159513706926984
under_200,-1.0727292354011362
shrimp_etouffe,1.1824699663384775
truck_parked,-1.0111503963774844
loading_dock,-1.0705542189184252
amaro,1.0779570587259117
compost,-1.072824547716313
eliminating,-1.0247151149204297
orchid_thai,-1.0334313822321428
coliseum,-1.1326372958903546
office_depot,-1.0610950641446544
zavino,1.0534252026225481
door_handles,-1.1357356167347645
honolulu,1.0459939610315812
iphone_7,-1.1041149976107694
rinsing,-1.01619197191595
tripping,-1.1796468591086633
spooned,1.1224574819252262
due_diligence,-1.0667832009404783
same_league,1.0186240252949497
48_hour,-1.0841349263938804
insights,-1.1476560495181287
extended_hours,-1.0091391297965981
probable,-1.0720745355964163
pest,-1.044373664253749
braided,-1.1021276907876496
sonia,-1.1302159176515272
overpaying,-1.0219676802373636
yummmmmm,1.2134290050022276
fried_quail,1.2074285617708784
margin,-1.0500681323156749
190,-1.0491879720362587
quebec,1.1592559281652317
instrumental,-1.1917962637432409
indoor_range,-1.1746797693864566
chili_con,1.0556470659711705
bluffs,-1.1056287461445349
bath_salts,-1.0873917042068946
light_flaky,1.1894549146587163
micheal,-1.1181413108786522
sugar_scrub,-1.065483571238629
preventative,-1.1779315633202498
whine,-1.0886762139054513
caitlyn,-1.0461640354411703
siri,-1.07074674960716
won_awards,1.0876936947660405
baby_pancake,1.1471250707296372
stature,-1.0909598676161174
22_dollars,1.0343704925096386
nods,-1.010211280148273
chihuahua_cheese,1.21431537239155
old_skool,-1.0543291676666946
gil,-1.1560114320887471
abraxas,1.1008492399956062
spiral,1.1442020661559
alcohols,1.0094469781965223
hyperbole,-1.0719516581081703
workshop_eatery,-1.1244558597313268
cafe_bosna,1.085264489113094
shepards_pie,1.1028215142903166
sayings,-1.1294389031906478
daiya_cheese,1.0788425170165226
acai_berry,1.0942575425628438
candace,-1.0980760635988478
schmitter,-1.1020831273137668
reservoir,-1.1300925382986753
envious,-1.0959558053155922
refrigerate,1.0379614483198019
rescue_rittenhouse,-1.134446153020198
among_themselves,-0.9455018567025728
pastelito,1.1657710281433067
abyss,-1.0912233815847014
devotion,-1.1373280237105496
patrolling,-1.1291993396052729
cabela_s,-1.1246898189872412
her_actions,-1.006296509533975
foggy,-1.0997427709916026
south_virginia,-1.1636244231400827
who_dat,-1.1455020979887345
small_feat,-1.112031596221227
question_whether,-1.019753329089606
chase_park,-1.033917590007952
gobi_manchurian,1.0662943790320254
sweetened_condensed,1.110628335243316
utmost_respect,-1.0558542514843083
dues,-1.0393439843251224
artie,-1.0892901749231951
goblet,1.062161411914
relates,-1.0509045047750043
metrolink,-1.104189129682581
dollar_signs,1.001681921991714
feeling_lazy,-0.9842162542055455
cannot_afford,-1.0923695753358416
enduring,-1.1366764044477273
downward,-1.0856049435194908
institutional,1.0226340594007493
microscopic,1.1616963238570275
smudges,-1.0237058644457162
12th_street,-1.127067757600805
empowered,-1.0576775818003272
cannoli_queen,-1.0228111754417677
pannini,1.1545575346239403
combative,-0.985954533721903
restaurants/bars,-1.036010866014637
dazzle,-1.0767365464228047
herb_aioli,1.1460249514706644
pita_wrap,1.0766283661304203
sunken,-1.0729616537705111
inflatables,-1.083716847919142
yuzu,1.212324602098557
tandem,-1.180652285308231
bell_hops,-1.064542252051652
peacemaker,1.0813017521438077
gmc,-1.1698633414705673
freshly_shucked,1.0964477902219711
dandan_noodles,1.1184985766498095
humored,-1.0059418464455587
onion_kulcha,1.1084644461265072
oyster_shuckers,-0.9923785370848656
rudest_person,-1.0160685374672371
fire_hazard,-1.096466588648977
cost_cutting,-1.1331837419319102
plantation_tours,-1.0599270143641009
cries,-1.0621554390839967
best_sellers,1.018499789750177
tougher_than,1.120659425386445
phased,-1.0647783330274732
earring,-1.1166286284205609
lug,-1.1008864530047515
tardiness,-0.9905695473378219
dr_chuong,-1.1083325664495762
4_yr,-1.0899441228099285
twisting,-1.117678982608222
pillow_cases,-1.0632642831639132
authorization,-1.0723806703932988
garbage_cans,-1.0233721066157275
totally_messed,-1.0685481854249794
marriott_property,-1.1176649370767957
rusty_nail,-1.1027087027734936
spaghetti_noodles,1.1723818390010248
historic_downtown,-1.0600107754442794
fudge_pie,1.1014004602560297
complete_strangers,-1.0702605431692294
shovel,0.9931657055668384
fallen_asleep,-1.0531028842652208
rental_property,-1.1666084478936816
detracts_from,-1.0050146975150647
interacted,-1.045035913290292
pests,-1.1272401013533326
dr_lubbers,-1.0985768135594938
oink,1.092560873814036
iced_americano,1.0879351561196717
supplying,-1.0932223882888166
dousing,1.1236889199716624
chick_pea,1.2013589598004288
high_mileage,-1.0996099823316925
different_versions,1.1515704635854305
wet_burrito,1.0664650985655708
o_reilly,-1.1316771486100823
castillo,-1.1770994949128515
until_10pm,-0.9952558242900753
addendum,-1.1085208641897517
beef_enchilada,1.0825585110612794
anxiously_awaiting,-1.0494430121691625
snail,1.0301788721262712
steady_decline,-1.0103326243247255
affordably_priced,1.1013885300922224
1/2_hr,-0.9113366240296864
moisturizing,-1.0735969811459234
giovanni,-1.0364777323418226
mozzarella_balls,1.168808992207303
chicharones,1.1212242399801557
busiest_times,-0.9881509217415273
glances,-1.0207588671781895
bottomless_bellinis,1.0148420972990309
slight_sweetness,1.2299861610411167
oat_milk,1.0749094722991444
recently_switched,-1.174597625745924
absorbing,-1.05967079399597
doh,-1.0310789473466153
los_betos,1.002553855931289
matcha_green,1.0845896298960094
city_barbeque,-1.0752437528543635
flavorable,1.1653477551099307
revive,1.0279826797686342
custardy,1.193903305594596
faking,-1.078388372017755
processor,-1.1396330870772384
dew,1.0560982218538932
parallel_park,-1.015406745071293
420,-1.0867688310797523
easy_breezy,-1.0511118483532302
8_ounce,1.1274386560987315
suvs,-1.1056411983064474
salt_lake,-1.1051239007352345
rebirth,-1.1564716193372273
avocado_spread,1.0884361913108989
crispers,1.0319783634069648
contrasted,1.1909548445859928
prettier,-1.0857154757944198
low_brow,-1.0632590655233067
bold_statement,1.0400153322679464
mohamed,-1.0870751937008927
jazz_clubs,-1.0829944427339406
overpass,-1.1895532369215651
um_yes,1.005244075188427
inserted,-1.0778980879485935
waldorf,-1.1105476750175975
bands_play,-1.0781729485287022
seating_capacity,-1.0161595570937485
postpone,-1.0694020299496172
225,-1.1156628186223851
blobs,1.1474653010592732
cranked,-1.0809474241973578
yrs_ago,-1.0519609154994642
knack,-1.0998990607605568
hula,-1.101352745803657
destroys,1.1267040645268018
oyster_omelette,1.1727732949245064
surround_sound,-1.0818731870955833
paw,-1.1071783871067005
rear_end,-1.1046807951231736
canned_goods,1.078324080808888
relations,-1.1109558138949145
venting,-1.1005526434404864
g/f,1.016348024285938
consciousness,-1.1280499452564838
convivial,-1.014849544343444
gorging,1.0635829968920265
wander_through,-1.1085345627406826
perfectly_textured,1.2441805605800997
host_events,-1.1650560381821975
bang_trim,-1.0832776000870805
season_ticket,-1.1117085400808122
whistling,-1.1136031144625003
seafood_linguini,1.1495891762099504
shading,-1.085961554482303
lox_bagel,1.1137967561397537
watermelon_juice,1.1484088572175912
rocco,-1.0054512104334805
tending_bar,-1.0074241318800694
smelled_funny,1.0585470068644172
leashes,-1.088199362665555
tumbler,1.020773491977992
blogs,-1.1181205589483514
woot,-1.2001027193565563
younger_ones,-1.0301784529937952
broker,-1.1636118995183697
line_honda,-1.148672869598825
unsupervised,-1.0408164043733772
bobby_chez,1.0311339263165276
jelly_donut,1.1446662062957562
tamed,-1.0933890505347912
gymnastics,-1.1582548806722641
rotis,1.1021282616797414
lodged,-1.1407950147626145
barely_acknowledged,-0.9715672426722883
clan,-1.0921357659613735
grand_scheme,-1.009940890274427
truffled_mushrooms,1.1406234894476075
turnover_rate,-1.0078784376866172
sixers_roll,1.0800804067452014
mushy_peas,1.1869309819887315
aveda_salon,-1.120319387512312
equinox,-1.2248277728668588
irritable,-0.9561364912407985
ode,-1.1500414937399845
discrete,-1.038746234014131
usd,1.0405650886031472
naysayers,-1.0740929628798097
simple_task,-1.0032859632505855
ineffective,-1.0785035235530664
bonkers,1.0278672746162574
glendale,-1.2082436128801333
interval,-1.0831724903305089
creator,-1.0582203363132907
veggie_lasagna,1.168433047374003
impresses,-1.0523856512311518
kelp_sushi,1.0193194942668573
hidden_jem,-1.0835242081002114
someone_elses,0.9672942696390592
jump_start,-1.1797505954456662
whiting,1.100475993335957
startling,1.026125227219737
spinich,1.1896006699361812
20_percent,-1.0579064295647334
wondering_whether,-1.022912040137798
colorful_decor,-1.0258319270807734
bottom_dollar,-1.0460130351577603
beautiful_arrangements,-1.0763804442253722
portioning,1.0507579704932104
xtreme_tacos,-1.0485286627643513
vegetable_samosa,1.156987058960021
retrieving,-1.0789853092554738
tuxes,-1.0947798957746573
brew_pubs,1.028519316204682
diminish,-1.0655376208655556
streams,-1.2028799031456863
leone,-1.0869844057504223
oil_spill,1.0668771040453011
demi,1.1075385876531014
spelt,1.126752683560141
mt_fuji,1.0318258485814766
persuasion,-1.0728561893271553
health_dept,-1.0540315754181144
jelly_filled,1.1181035709412979
payoff,-1.0746812076468293
disguised_as,1.1655468662884383
gosh_darn,-1.0720900184321356
conrad,-1.1516227894670965
hospital_cafeteria,1.028799184449625
scotch_ale,1.061977409460048
worrisome,-1.1308351985118397
siamese_princess,-1.0571456495097007
wrongly,-1.0675296656620852
gringo_style,1.0990517576764511
edemame,1.0855516985015878
postal,-1.1131380944377027
anecdotes,-1.1187155755301927
freedom_smoke,-1.1167043125332452
humbly,-1.0544872137265409
boozy_brunch,-0.9912048389302126
sprouted,1.1909471279038204
drop_dead,-1.1100474709187498
fed_beef,1.1116554830683605
mn,-1.1410171299056215
cheerleaders,-1.1543004054690076
charmed,-1.1041588483259874
your_disposal,1.0191183980736007
farfalle,1.1592976960769537
punish,-1.077998896564518
heating_system,-1.119174467293603
chipotle_crema,1.182659824000508
shari,1.0456660119083077
rh,-1.1471433451547737
plaid,-1.1358245064903474
sterling_silver,-1.15222789899262
motion_sickness,-1.1029154490300794
depending_upon,1.0129149333360918
pasteries,1.0581517665164089
delightfully_surprised,1.0191542463609584
libraries,-1.1658241470216884
preselected,-0.9625997938824085
skippers,-1.0302800582116685
bender,-1.1400668210730576
soleil,-1.1394036090017587
sno_la,1.0760081382046263
scannicchio_s,-1.0123269268018376
userid_y3fcl4bly0ellkb0sdpnbq,1.135373580178959
pores,-1.051204907942486
superfluous,1.05547897550713
nacho_appetizer,1.063612304307413
season_tickets,-1.1049273098720247
virginia_city,-1.0732583916338376
growler_fill,-0.9773770410683421
gruyere_popover,1.1407642430134801
since_2007,-1.1684192653206364
mexican_inspired,1.0929173018791765
misha,-1.1033390704339772
accidentally_spilled,0.9963143938970225
audibly,-0.9830587627771018
hashbrown_casserole,1.113145433043474
south_broad,-1.1107702027715933
directly_above,-1.1347557549535099
armenia,-1.0925295167235805
xd,1.0658690859108841
several_televisions,-1.010489264289597
glee,1.0617620641670118
winter_break,-1.0614701230045525
stearn_s,-1.042636961912597
m_docking,-0.9988259158413455
year_hiatus,-1.083967568614766
internationally,-1.0963863626315735
offending,-1.0679390500296007
folded_into,1.1883289495232485
reliability,-1.0512360145427613
reallly,-1.05949501412212
bjj,-1.2102353099061833
self_absorbed,-1.0479565347668494
made_tableside,1.1166605007570631
shakey,-1.0930891880898175
stuffed_poblano,1.106531164622344
conceptually,1.0788411894010455
mushy_texture,1.1533545942516126
honey_latte,1.0775481901347612
visitors_alike,-1.013900604918561
hamster,-1.0809130325015124
nb,-1.1507917944783728
musical_legends,-1.0434199396232346
kim_chee,1.135827467714818
kimberton_inn,-1.070111414251749
winter_coat,-1.111035580365022
george_thomas,-1.0529328325270813
teeming_with,-1.1166436798566104
lorraine,1.1047063277254603
pastitsio,1.1389606401413692
became_obvious,-1.0750160110007982
criminals,-1.1170699376305564
tantrum,-1.0151291125951305
x2,1.0831752986875895
roar,-1.1424730109610721
tasked,-1.1127803123909132
acceptance,-1.1503835674400351
since_2008,-1.133813409784822
1/4_mile,-1.1253993908839242
tye,-1.0905235678281358
michael_kors,-1.1661093245100491
tuscan_fries,1.0589676759311386
coolest_part,-1.0559327717266187
ll_preface,-1.0233250580623077
subbing,1.1428173743307994
fullness,1.098963965571829
hv,-0.9999754693723428
oph,1.0352756184445764
50_percent,-1.0114795821784923
partnership,-1.2207072735561506
sale_rack,-1.0397890322253514
difficult_decision,-1.0438222150971095
chadds_ford,-1.1310418210242208
cannon,-1.1186626062736384
wooden_floors,-1.0935560854059159
jaeger_schnitzel,1.1888729762495012
platforms,-1.151152060924997
rice/beans,1.1132346727756035
wooded,-1.1312247194356788
unofficial,-1.1802641382806074
almost_choked,1.0432989228122658
multitasking,-0.9825066435411114
unlimited_refills,1.0927298557310325
molcajete,1.107105813451662
kao,-1.062097304487012
bui_sauce,1.0875708132575392
salade,1.2703069542444752
minor_repairs,-1.1012767473779266
corporate_offices,-1.0460349103357105
tht,1.0407125603567329
undivided_attention,-1.0205663871999429
zipped,-1.1065595462902544
desiree,-1.076738542666975
freshly_roasted,1.1390076179676765
half_naked,-1.0860570976364419
champagne_au,1.0946650932260897
parameters,-1.0635203788443428
disturbed_by,-1.0484512852957006
started_laughing,-0.9786837675764357
nude,-1.1704277935886056
window_displays,-1.180459208896927
rollers,-1.121842017822709
2_tablespoons,1.1453591647813783
night_owls,-0.9830566880093512
yakuza,1.0511402603598976
snow_cones,1.1084591784181184
alto,-1.0728248941498566
silver_ware,0.9626563288443296
flashed,-1.0792835581273998
f_u,-1.0800087036316655
basking,-1.1502586900300036
trippy,-1.140100832070206
urban_igloo,-1.13161185434079
trades,-1.1203850575022158
prospective,-1.0961251994877956
chicken_spiedini,1.2074505831109168
improve_upon,-1.0687805393590946
cultivated,-1.1234853556822797
dimes,-1.0160763930738645
uncomfortable_chairs,-1.0301642640572801
wrist_bands,-1.0272663247553377
wk,-1.045929371961575
independently,-1.0610249551420066
fine_tuning,-1.0309056791938438
military_discounts,-1.118253802607388
phoebe,-1.1200696283586007
schwarma,1.0509543723832002
sit_indoors,-1.0137435876752416
dork,-1.0387817382002125
please_hire,-1.029781561133871
currants,1.302544782785101
philadelphia_auto,-1.1253134144869517
intern,-1.1247919247076146
near_campus,-1.0151109725450573
saddle,-1.1601530899246095
socialized,-1.0791296697810402
flashlights,-1.074731944442476
hilton_brand,-1.0402099724824945
teenage_girls,-1.1270948808543035
attachment,-1.131208947947942
miller_light,1.0019699888498457
recreating,-1.092389133475388
anyone_seeking,-1.1354836658409877
overflowed,1.0438454926782266
saints_games,-1.0209989163883175
locale_market,-1.097961643047583
paris_parker,-1.0712592496199604
southeast_asia,-1.1083410400173594
official_name,1.1340016749899398
certain_parts,-1.0942569898542436
mahalo,-1.0708588631620688
rays_game,-1.159006479187064
street_patisserie,1.0755968309714028
poisoning,-1.0541701528218697
postage,-1.0129255896018925
crown_jewel,-1.0484674200787514
activate,-1.1263783963066223
screw_ups,-1.0109362793194863
unoriginal,1.032044102906155
frady_s,-1.051140045006761
austin_texas,-1.1220514539567834
anastacia_s,-1.1651065519938335
artificial_tasting,1.1273567099155648
brushetta,1.1526562105715594
accessibility_notes,-1.0545565674612174
fowler,-1.0833249148637139
brightly,-1.1014704419431047
tofu_stew,1.1018450816547163
12_00pm,-1.0178515235757837
inconvenienced_by,-0.9915952868159155
spy,-1.146264386905038
peddle,-1.0167202732995406
fryer_oil,1.0755478737024302
garganelli,1.2325678227316637
kindle,-1.082264752273895
management_skills,-1.0528402220640887
lowest_prices,-1.0831813219771322
sesame_tuna,1.134256209696031
girlie,-1.097787285012236
walnut_st,-1.1401805741360342
stilts,-1.1420099131887205
elijah,-1.1604013675466494
cheez_whiz,1.1075411602237077
completely_clueless,-1.0762951761188126
all_cylinders,1.061558022923009
remote_control,-1.2007020475358963
boyfriends,-1.0415740249517582
richel_d,-1.161368968565025
maison,1.182411801844412
dishonesty,-1.0598235434824923
shared_among,1.0403336957869338
otherworldly,1.1565080472075147
mesh_well,1.1373039835463332
public_areas,-1.135755308714017
namaste,-1.1843963280201275
bright_yellow,1.0576887709172569
elyssa,-1.0964233666079972
affairs,-1.1141731418824161
overal,1.0370538109282064
swirls,1.202203619272091
predicament,-1.0540543523736066
109,-1.0887512926084864
gelatin,1.174270347121174
loco_moco,1.1659481844381976
waffle_maker,-0.9850405123023717
furnitures,-1.1381957691810904
elderly_woman,-1.004543990632649
high_brow,-1.0499706583685626
terribly_overpriced,0.9861116103519508
forever_21,-1.07589682653928
sheer_size,-1.108938346450818
bocconcini,1.0773940566869873
tattooing,-1.0914343330677523
welcomed_addition,-1.057898617873241
rooftop_deck,-1.0505953785857804
gluten_allergies,1.0109013246309497
pickled_jalapeno,1.2007674031805633
produce_meats,1.0558347130794972
refund_policy,-1.0514069346998773
911,-1.1023057787615604
carfax,-1.0949668317289734
dissolve,1.068118284575956
chefs_prepare,0.9656450746706078
pakistan,-1.0471517776539205
ballast_point,1.0907618459745438
loveeee,1.2253611611973148
vinegars,1.0621275155665182
comedy_clubs,-1.0341940944888366
converted_house,-1.036240127317746
urban_village,-1.0280187088277644
ella,-1.1806421744556197
trickled,-0.9878590098549893
serviceman,-1.06149339397562
thoroughly_enjoyable,1.043571369757577
bloodys,0.9788364462811047
jalapeno_aioli,1.1235379712107219
gg,-1.123364531342555
amenable,-1.0732592001121608
revival,-1.1874166374890156
josie,-1.073823509884974
major_renovation,-1.1660918570200118
aamco,-1.1386542753982236
loose_teas,1.0148523203771098
scallop_entree,1.1334796779821825
overhearing,-1.0091919385529018
utopia,-1.174859117626245
centennial_park,-1.097834835861546
triple_threat,1.1304988935492373
rants,-1.0666376414448595
raspberry_lemonade,1.1111588950282831
lions,-1.187357789738887
lombard,-1.0841677262149085
shaved_brussel,1.1681762321882956
mehhh,1.0002963773747822
hayley,-0.9742353921118613
initiated,-1.2004444837070036
hinder,-1.0236429179140982
called_banko,-1.1113212800684225
clocked,-1.013913779801043
trombone,-1.1138639661954965
vaughn,-1.0446420014192714
barman,-1.083956743078123
auto_shops,-1.139880987957149
employing,-1.0576272504013582
easing,-1.1035471894060456
pediatrics,-1.173179791787729
trolley_car,-1.1254228960887287
robots,-1.0792322065061342
nutty_flavor,1.18538025960325
goreng,1.1481920349818369
ritchie,-1.097028577289401
fry_basket,1.0940608536655627
kidney_beans,1.201001370901565
1000_island,1.1581961280987867
expertly_cooked,1.2021794686463478
saltier,1.1323513863372305
patti,-1.0044845468860135
yellow_cab,-1.1142654134502075
hurray,-1.1054877072895584
prerequisite,-1.0726567368892308
battles,-1.137877426150413
pop_shops,1.0178219690959707
narrative,-1.111938196333359
unavoidable,-1.0661377054080117
yat_s,1.0659239047926572
discard,1.038693771300086
rb,-1.0971980341420937
awaken,-1.091260198109082
youngster,-1.1045437056729202
acute,-1.1455875550015526
arthritis,-1.1671584270789666
evacuated,-1.1130489396712098
hobby_lobby,-1.1457229591570954
rangers,-1.1619759901355806
thankyou,-1.0666206398280742
bowler,-1.1242899387271883
vastly,-1.0587548893698335
avant_garde,-1.071962439153087
mazzaro,1.0573135675465457
gilley_s,-1.1246391025660196
staff/service,-1.0107546491007449
will_definitly,1.0547893656108112
bar/club,-1.1270974171579915
boldly,1.1684367555070574
sandpiper_lodge,-1.08380548898775
trial_run,-1.1075268865846595
crock_pot,1.063815373264804
rename,1.0765535409310159
fowl,1.0957117052621344
perplexing,-0.9942265490801901
brake_job,-1.0975702864711365
au_lait,1.0680123073921788
23_00,0.9935299531315221
salt/pepper,1.0967097736071767
bt,1.0284439078859446
napa_valley,1.0747383826256791
pet_paradise,-1.088449123467355
countdown,-1.088867913045672
printers,-1.108935567983228
bianco,1.1936314030282211
triangular,1.1297442285634864
defining,-1.0701111379592174
wild_west,-1.1962544253268175
insincere,-0.9838353284774103
pokemon,-1.0899661413095219
mixto,1.143383321525982
collectible,-1.1659988790984184
gas_fireplace,-1.0758508333217573
killers,-1.1535271116155936
high_limit,-1.050438940747804
mainland,1.0719718433189989
brah,1.014936198993447
caramel_banana,1.151539342449173
madagascar_vanilla,1.1688098209038171
cornbread_waffle,1.151009673797606
barbequed_shrimp,1.1374100406689158
jonas,-1.1132956032076922
almost_licked,1.1573955401949467
shuts_down,-1.0775907994781895
benefitted_from,1.1145088977425621
robbing,-1.101774590531831
wins_hands,1.0314315682056394
foodstuffs,1.1030207778187868
twilight,-1.2015797332539462
palomar,-1.0740161979802525
japanese_steakhouses,-1.0013393341150294
weaknesses,-1.0071683786665615
reviewer_mentioned,-1.0482660150522443
tabletops,-1.0291139278355377
casselli_s,-1.0724269825897406
absolutely_adored,-1.0733686033473706
milling_around,-1.055764908381043
tweezing,-1.0348795062129317
thompson,-1.1326783733223975
snowed,-1.150229226271444
12th_ave,-1.0846016245600016
philly_mag,-1.075692045429892
duds,1.06790338103035
portabello_mushroom,1.1766451817184036
scuffed,-1.0687044877103125
flawed,-1.0096834995737922
tue,1.008199817109133
scummy,-1.1330213712529933
2400,-1.1013814786581537
salvadorian,1.0803760362213644
antique_shops,-1.1086898213295129
allows_smoking,-1.0083704660463413
conjunction,-1.0700556020216296
wheelchairs,-1.147024187631448
fatty_pieces,1.1295370054958545
infuriated,-1.0486677739128476
